family,group,metric,n_pos,n_neg,auc,ci_lo,ci_hi,perm_p,bh_q,baseline_auc,delta_auc,delta_ci_lo,delta_ci_hi,beats_baseline,small_n,length_only_auc
Length-adjusted,1. positives vs real negatives (adj.),fraction_disordered,23,36,0.4673913043478261,0.3115942028985507,0.6268115942028986,0.6726327367263274,0.6726327367263274,0.7403381642512077,-0.2729468599033816,-0.4806763285024155,-0.05555555555555558,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),chain_pair_pae_min,23,36,0.783816425120773,0.643719806763285,0.9009661835748792,0.00029997000299970003,0.0023997600239976003,0.7403381642512077,0.0434782608695653,-0.09420289855072472,0.17995169082125606,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),pae_inter_mean,23,36,0.6630434782608695,0.5169082125603864,0.7958937198067633,0.035896410358964105,0.052212960522129606,0.7403381642512077,-0.07729468599033817,-0.2379227053140096,0.07850241545893721,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),pae_inter_p05,23,36,0.7596618357487923,0.6256038647342995,0.8743961352657005,0.0007999200079992001,0.0038396160383961605,0.7403381642512077,0.019323671497584627,-0.1219806763285024,0.16062801932367154,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),pae_inter_frac_lt10,23,36,0.6123188405797102,0.4613526570048309,0.7536231884057971,0.14958504149585042,0.18410466645643128,0.7403381642512077,-0.1280193236714975,-0.3067632850241545,0.047101449275362306,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),pae_inter_frac_lt5,23,36,0.6847826086956522,0.5422705314009661,0.8115942028985508,0.0160983901609839,0.0286193602861936,0.7403381642512077,-0.05555555555555547,-0.22946859903381633,0.11956521739130432,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),contact_prob_sum,23,36,0.7524154589371981,0.607487922705314,0.8792270531400966,0.0011998800119988001,0.0038396160383961605,0.7403381642512077,0.012077294685990392,-0.1340579710144928,0.15458937198067635,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),contact_prob_density,23,36,0.782608695652174,0.6352657004830918,0.9094202898550725,9.999000099990002e-05,0.0015998400159984002,0.7403381642512077,0.04227053140096626,-0.07367149758454106,0.16062801932367143,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),contact_prob_max,23,36,0.751207729468599,0.605072463768116,0.8780193236714976,0.0010998900109989002,0.0038396160383961605,0.7403381642512077,0.010869565217391353,-0.12077294685990336,0.14492753623188404,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),n_contacts_p50,23,36,0.7415458937198067,0.6014492753623188,0.8659420289855072,0.0014998500149985001,0.003999600039996,0.7403381642512077,0.0012077294685990392,-0.14855072463768115,0.1497584541062802,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),contact_participation_ratio,23,36,0.5797101449275363,0.4323671497584541,0.7246376811594203,0.30386961303869614,0.3472795577585099,0.7403381642512077,-0.16062801932367143,-0.3272946859903381,0.004830917874396157,False,False,0.6509661835748792
Length-adjusted,1. positives vs real negatives (adj.),plddt_mean,23,36,0.5543478260869565,0.4033816425120773,0.7053140096618358,0.4971502849715029,0.5302936373029364,0.7403381642512077,-0.18599033816425115,-0.3997584541062802,0.03019323671497587,False,False,0.6509661835748792
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),iptm,19,30,0.7491228070175439,0.5947368421052631,0.8824561403508772,0.0030996900309969004,0.006199380061993801,0.7947368421052632,-0.04561403508771933,-0.18947368421052635,0.08947368421052626,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),chain_pair_iptm,19,30,0.7491228070175439,0.5947368421052631,0.8824561403508772,0.0030996900309969004,0.006199380061993801,0.7947368421052632,-0.04561403508771933,-0.18947368421052635,0.08947368421052626,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),ranking_score,19,30,0.7333333333333333,0.5684210526315789,0.8771929824561403,0.0058994100589941,0.010487840104878401,0.7947368421052632,-0.061403508771929904,-0.2210526315789474,0.09298245614035083,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),ptm,19,30,0.6526315789473685,0.48771929824561405,0.8017543859649123,0.07529247075292471,0.10038996100389962,0.7947368421052632,-0.14210526315789473,-0.3421052631578948,0.06666666666666665,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),fraction_disordered,19,30,0.4842105263157895,0.3140350877192982,0.6578947368421053,0.8636136386361364,0.8636136386361364,0.7947368421052632,-0.3105263157894737,-0.5228070175438597,-0.08070175438596494,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),chain_pair_pae_min,19,30,0.8140350877192982,0.6596491228070176,0.9385964912280702,0.00019998000199980003,0.0023997600239976003,0.7947368421052632,0.019298245614035037,-0.11929824561403513,0.15263157894736834,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),pae_inter_mean,19,30,0.7157894736842105,0.5596491228070175,0.8543859649122807,0.0100989901009899,0.01615838416158384,0.7947368421052632,-0.07894736842105265,-0.22280701754385956,0.05964912280701762,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),pae_inter_p05,19,30,0.8315789473684211,0.6982456140350877,0.9385964912280702,0.00029997000299970003,0.0023997600239976003,0.7947368421052632,0.0368421052631579,-0.07192982456140351,0.15087719298245617,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),pae_inter_frac_lt10,19,30,0.6473684210526316,0.48596491228070177,0.7982456140350878,0.08739126087391261,0.10755847492173859,0.7947368421052632,-0.1473684210526316,-0.31754385964912285,0.015789473684210575,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),pae_inter_frac_lt5,19,30,0.7035087719298245,0.5491228070175439,0.8385964912280702,0.0165983401659834,0.0241430402414304,0.7947368421052632,-0.09122807017543866,-0.26315789473684204,0.0736842105263158,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),contact_prob_sum,19,30,0.7614035087719299,0.6,0.8982456140350877,0.0018998100189981002,0.005066160050661601,0.7947368421052632,-0.033333333333333326,-0.18771929824561406,0.10350877192982466,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),contact_prob_density,19,30,0.7701754385964912,0.6087719298245614,0.9105263157894737,0.0013998600139986002,0.004479552044795521,0.7947368421052632,-0.024561403508772006,-0.136842105263158,0.08771929824561409,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),contact_prob_max,19,30,0.7947368421052632,0.6350877192982456,0.9315789473684211,0.0005999400059994001,0.0023997600239976003,0.7947368421052632,0.0,-0.10877192982456141,0.10701754385964912,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),n_contacts_p50,19,30,0.8,0.6526315789473685,0.9228070175438596,0.0004999500049995,0.0023997600239976003,0.7947368421052632,0.0052631578947368585,-0.12807017543859656,0.13157894736842102,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),contact_participation_ratio,19,30,0.5807017543859649,0.41754385964912283,0.7368421052631579,0.34256574342565743,0.3654034596540346,0.7947368421052632,-0.21403508771929824,-0.39473684210526316,-0.03508771929824561,False,False,0.7
Length-adjusted,2b. fuzzy positives vs real negatives (adj.),plddt_mean,19,30,0.5912280701754385,0.41754385964912283,0.7578947368421053,0.28777122287771223,0.3288813975745283,0.7947368421052632,-0.20350877192982464,-0.4368421052631579,0.029824561403508865,False,False,0.7
Length-adjusted,3. positives vs gold negatives (adj.),iptm,23,8,0.5434782608695652,0.28804347826086957,0.7880434782608695,0.7253274672532747,1.0,0.6902173913043478,-0.1467391304347826,-0.43478260869565216,0.125,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),chain_pair_iptm,23,8,0.5434782608695652,0.28804347826086957,0.7880434782608695,0.7253274672532747,1.0,0.6902173913043478,-0.1467391304347826,-0.43478260869565216,0.125,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),ranking_score,23,8,0.5760869565217391,0.32608695652173914,0.8260869565217391,0.5471452854714528,0.9750136097501362,0.6902173913043478,-0.11413043478260865,-0.4184782608695652,0.18478260869565222,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),ptm,23,8,0.4782608695652174,0.2391304347826087,0.717391304347826,0.8724127587241276,1.0,0.6902173913043478,-0.21195652173913038,-0.4891304347826087,0.07608695652173914,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),fraction_disordered,23,8,0.40217391304347827,0.1793478260869565,0.6358695652173914,0.43615638436156384,0.9750136097501362,0.6902173913043478,-0.2880434782608695,-0.5543478260869565,-0.010869565217391242,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),chain_pair_pae_min,23,8,0.6739130434782609,0.483695652173913,0.8478260869565217,0.15948405159484053,0.8505816085058161,0.6902173913043478,-0.016304347826086918,-0.21739130434782605,0.20108695652173914,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),pae_inter_mean,23,8,0.4945652173913043,0.24456521739130435,0.7445652173913043,0.9818018198180182,1.0,0.6902173913043478,-0.19565217391304346,-0.5,0.09782608695652167,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),pae_inter_p05,23,8,0.5760869565217391,0.3532608695652174,0.7934782608695652,0.5484451554844516,0.9750136097501362,0.6902173913043478,-0.11413043478260865,-0.3804347826086957,0.13043478260869568,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),pae_inter_frac_lt10,23,8,0.5217391304347826,0.25,0.7880434782608695,0.8789121087891211,1.0,0.6902173913043478,-0.1684782608695652,-0.5054347826086957,0.1630434782608695,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),pae_inter_frac_lt5,23,8,0.7608695652173914,0.4891304347826087,0.9891304347826086,0.028197180281971802,0.45115488451154884,0.6902173913043478,0.07065217391304357,-0.27173913043478265,0.3804347826086957,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),contact_prob_sum,23,8,0.6032608695652174,0.41304347826086957,0.7880434782608695,0.41215878412158785,0.9750136097501362,0.6902173913043478,-0.08695652173913038,-0.3097826086956522,0.1576086956521739,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),contact_prob_density,23,8,0.717391304347826,0.5217391304347826,0.8967391304347826,0.0761923807619238,0.6095390460953904,0.6902173913043478,0.02717391304347827,-0.1902173913043479,0.23913043478260876,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),contact_prob_max,23,8,0.5815217391304348,0.3695652173913043,0.782608695652174,0.5081491850814919,0.9750136097501362,0.6902173913043478,-0.10869565217391297,-0.34239130434782616,0.13043478260869568,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),n_contacts_p50,23,8,0.5978260869565217,0.3423913043478261,0.8369565217391305,0.4420557944205579,0.9750136097501362,0.6902173913043478,-0.09239130434782605,-0.3804347826086956,0.1684782608695653,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),contact_participation_ratio,23,8,0.47282608695652173,0.2554347826086957,0.7065217391304348,0.842015798420158,1.0,0.6902173913043478,-0.21739130434782605,-0.5,0.08152173913043481,False,False,0.8913043478260869
Length-adjusted,3. positives vs gold negatives (adj.),plddt_mean,23,8,0.5,0.23369565217391305,0.7717391304347826,1.0,1.0,0.6902173913043478,-0.19021739130434778,-0.5108695652173914,0.1467391304347826,False,False,0.8913043478260869
Length-adjusted,Homotypic only (adj.),iptm,14,13,0.7912087912087912,0.5989010989010989,0.945054945054945,0.008999100089991,0.0143985601439856,0.8956043956043956,-0.10439560439560447,-0.2912087912087913,0.06593406593406592,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),chain_pair_iptm,14,13,0.7912087912087912,0.5989010989010989,0.945054945054945,0.008999100089991,0.0143985601439856,0.8956043956043956,-0.10439560439560447,-0.2912087912087913,0.06593406593406592,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),ranking_score,14,13,0.8406593406593407,0.6648351648351648,0.9725274725274725,0.0020997900209979003,0.0047995200479952005,0.8956043956043956,-0.05494505494505497,-0.24725274725274726,0.11538461538461531,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),ptm,14,13,0.6208791208791209,0.3901098901098901,0.8186813186813187,0.2983701629837016,0.3409944719813733,0.8956043956043956,-0.27472527472527475,-0.510989010989011,-0.06043956043956045,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),fraction_disordered,14,13,0.41208791208791207,0.18681318681318682,0.6428571428571429,0.45735426457354267,0.4878445488784455,0.8956043956043956,-0.4835164835164836,-0.7307692307692308,-0.23076923076923073,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),chain_pair_pae_min,14,13,0.9230769230769231,0.8021978021978022,0.9945054945054945,0.00029997000299970003,0.0015998400159984,0.8956043956043956,0.027472527472527486,-0.10439560439560436,0.1648351648351648,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),pae_inter_mean,14,13,0.7307692307692307,0.521978021978022,0.9010989010989011,0.043195680431956804,0.06283008062830081,0.8956043956043956,-0.16483516483516492,-0.3791208791208791,0.03296703296703296,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),pae_inter_p05,14,13,0.8956043956043956,0.7582417582417582,0.9835164835164835,0.0004999500049995,0.0015998400159984,0.8956043956043956,0.0,-0.14835164835164838,0.1428571428571428,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),pae_inter_frac_lt10,14,13,0.7032967032967034,0.4835164835164835,0.8791208791208791,0.07019298070192981,0.09359064093590641,0.8956043956043956,-0.1923076923076923,-0.4340659340659341,0.03296703296703296,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),pae_inter_frac_lt5,14,13,0.8516483516483516,0.6813186813186813,0.978021978021978,0.0007999200079992001,0.0021331200213312003,0.8956043956043956,-0.04395604395604402,-0.21978021978021978,0.1208791208791209,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),contact_prob_sum,14,13,0.9010989010989011,0.7692307692307693,0.989010989010989,0.00039996000399960006,0.0015998400159984,0.8956043956043956,0.005494505494505475,-0.15384615384615385,0.15384615384615385,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),contact_prob_density,14,13,0.8241758241758241,0.6428571428571429,0.9560439560439561,0.0030996900309969004,0.006199380061993801,0.8956043956043956,-0.07142857142857151,-0.2582417582417582,0.10439560439560436,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),contact_prob_max,14,13,0.9230769230769231,0.8021978021978022,0.9945054945054945,9.999000099990002e-05,0.0015998400159984,0.8956043956043956,0.027472527472527486,-0.08791208791208793,0.15934065934065933,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),n_contacts_p50,14,13,0.8846153846153846,0.7362637362637363,0.989010989010989,0.00039996000399960006,0.0015998400159984,0.8956043956043956,-0.010989010989011061,-0.14835164835164838,0.13186813186813184,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),contact_participation_ratio,14,13,0.4175824175824176,0.2032967032967033,0.6428571428571429,0.49025097490250974,0.49025097490250974,0.8956043956043956,-0.47802197802197804,-0.7252747252747253,-0.21978021978021978,False,False,0.7472527472527473
Length-adjusted,Homotypic only (adj.),plddt_mean,14,13,0.6758241758241759,0.45054945054945056,0.8626373626373627,0.12158784121587841,0.14964657380415805,0.8956043956043956,-0.21978021978021978,-0.47252747252747257,0.016483516483516536,False,False,0.7472527472527473
Length-adjusted,Heterotypic only (adj.),iptm,9,23,0.5797101449275363,0.33816425120772947,0.8067632850241546,0.49565043495650435,0.7171549511715495,0.6231884057971014,-0.04347826086956519,-0.25120772946859904,0.17391304347826086,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),chain_pair_iptm,9,23,0.5797101449275363,0.33816425120772947,0.8067632850241546,0.49565043495650435,0.7171549511715495,0.6231884057971014,-0.04347826086956519,-0.25120772946859904,0.17391304347826086,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),ranking_score,9,23,0.5700483091787439,0.3285024154589372,0.7922705314009661,0.5691430856914309,0.7171549511715495,0.6231884057971014,-0.0531400966183575,-0.2753623188405797,0.18840579710144928,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),ptm,9,23,0.6811594202898551,0.46859903381642515,0.8647342995169082,0.11698830116988301,0.7171549511715495,0.6231884057971014,0.05797101449275366,-0.14975845410628014,0.2753623188405797,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),fraction_disordered,9,23,0.6038647342995169,0.3864734299516908,0.8115942028985508,0.38836116388361164,0.7171549511715495,0.6231884057971014,-0.019323671497584516,-0.2657004830917874,0.23671497584541057,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),chain_pair_pae_min,9,23,0.6183574879227053,0.38164251207729466,0.8405797101449275,0.31986801319868013,0.7171549511715495,0.6231884057971014,-0.004830917874396157,-0.2608695652173913,0.2560386473429952,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),pae_inter_mean,9,23,0.5748792270531401,0.3333333333333333,0.8067632850241546,0.5271472852714728,0.7171549511715495,0.6231884057971014,-0.048309178743961345,-0.2657004830917874,0.17874396135265702,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),pae_inter_p05,9,23,0.6376811594202898,0.42028985507246375,0.8357487922705314,0.23937606239376064,0.7171549511715495,0.6231884057971014,0.01449275362318836,-0.22705314009661837,0.2657004830917874,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),pae_inter_frac_lt10,9,23,0.5555555555555556,0.3188405797101449,0.7874396135265701,0.6499350064993501,0.7171549511715495,0.6231884057971014,-0.06763285024154586,-0.2753623188405797,0.15458937198067624,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),pae_inter_frac_lt5,9,23,0.6038647342995169,0.36231884057971014,0.8309178743961353,0.38816118388161186,0.7171549511715495,0.6231884057971014,-0.019323671497584516,-0.23188405797101447,0.2028985507246377,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),contact_prob_sum,9,23,0.5555555555555556,0.32367149758454106,0.7729468599033816,0.656934306569343,0.7171549511715495,0.6231884057971014,-0.06763285024154586,-0.35265700483091794,0.21739130434782605,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),contact_prob_density,9,23,0.6328502415458938,0.3526570048309179,0.893719806763285,0.2528747125287471,0.7171549511715495,0.6231884057971014,0.009661835748792313,-0.20772946859903385,0.2222222222222222,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),contact_prob_max,9,23,0.5845410628019324,0.33816425120772947,0.8164251207729468,0.4607539246075392,0.7171549511715495,0.6231884057971014,-0.03864734299516903,-0.24154589371980684,0.17874396135265702,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),n_contacts_p50,9,23,0.5507246376811594,0.3188405797101449,0.782608695652174,0.6723327667233276,0.7171549511715495,0.6231884057971014,-0.07246376811594202,-0.285024154589372,0.1594202898550725,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),contact_participation_ratio,9,23,0.5217391304347826,0.30917874396135264,0.7294685990338164,0.8721127887211279,0.8721127887211279,0.6231884057971014,-0.10144927536231885,-0.40096618357487923,0.1980676328502416,False,False,0.5700483091787439
Length-adjusted,Heterotypic only (adj.),plddt_mean,9,23,0.5942028985507246,0.3864734299516908,0.7971014492753623,0.42925707429257076,0.7171549511715495,0.6231884057971014,-0.02898550724637683,-0.2801932367149758,0.25120772946859904,False,False,0.5700483091787439
Pre-registered,1. positives vs real negatives,ipsae,23,36,0.6630434782608695,0.5253623188405797,0.7928743961352657,0.026697330266973303,0.09149085091490851,0.7403381642512077,-0.07729468599033817,-0.24154589371980673,0.09178743961352653,False,False,0.6509661835748792
Pre-registered,1. positives vs real negatives,lis,23,36,0.6618357487922706,0.5229468599033816,0.7946859903381642,0.030496950304969503,0.09149085091490851,0.7403381642512077,-0.0785024154589371,-0.24516908212560384,0.08816425120772942,False,False,0.6509661835748792
Pre-registered,2a. mutual folding vs hard coiled-coil,ipsae,4,6,0.6666666666666666,0.25,1.0,0.46825317468253175,0.849099705414074,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.9166666666666666,False,False,0.4166666666666667
Pre-registered,2a. mutual folding vs hard coiled-coil,lis,4,6,0.875,0.5,1.0,0.0670932906709329,0.849099705414074,0.3333333333333333,0.5416666666666667,0.16666666666666663,0.875,True,False,0.4166666666666667
Pre-registered,2b. fuzzy positives vs real negatives,ipsae,19,30,0.7070175438596491,0.5614035087719298,0.8456140350877193,0.006299370062993701,0.02267773222677732,0.7947368421052632,-0.08771929824561409,-0.2421052631578947,0.058771929824561475,False,False,0.7
Pre-registered,2b. fuzzy positives vs real negatives,lis,19,30,0.7052631578947368,0.5543859649122806,0.8473684210526315,0.008899110088991101,0.022883425943119977,0.7947368421052632,-0.08947368421052637,-0.24035087719298243,0.05263157894736836,False,False,0.7
Pre-registered,3. positives vs gold negatives,ipsae,23,8,0.43478260869565216,0.20108695652173914,0.6711956521739131,0.5973402659734026,0.6324779286777203,0.6902173913043478,-0.2554347826086956,-0.5489130434782609,0.048913043478260865,False,False,0.8913043478260869
Pre-registered,3. positives vs gold negatives,lis,23,8,0.3967391304347826,0.1793478260869565,0.6304347826086957,0.40305969403059694,0.4836716328367163,0.6902173913043478,-0.2934782608695652,-0.5706521739130435,0.0,False,False,0.8913043478260869
Pre-registered,4. positives vs scrambles,ipsae,23,8,0.7445652173913043,0.5597826086956522,0.8913043478260869,0.0314968503149685,0.09449055094490551,,,,,,False,0.6141304347826086
Pre-registered,4. positives vs scrambles,lis,23,8,0.7608695652173914,0.5706521739130435,0.9130434782608695,0.0211978802119788,0.09035096490350966,,,,,,False,0.6141304347826086
By pair type,Homotypic only,ipsae,14,13,0.7142857142857143,0.5,0.9065934065934066,0.058894110588941104,0.21201879812018798,0.8956043956043956,-0.18131868131868134,-0.43131868131868134,0.06593406593406592,False,False,0.7472527472527473
By pair type,Homotypic only,lis,14,13,0.6895604395604396,0.46153846153846156,0.8928571428571429,0.09979002099790021,0.2279022097790221,0.8956043956043956,-0.2060439560439561,-0.46703296703296704,0.04120879120879117,False,False,0.7472527472527473
By pair type,Heterotypic only,ipsae,9,23,0.6014492753623188,0.3864734299516908,0.821256038647343,0.33236676332366766,0.8333166683331666,0.6231884057971014,-0.021739130434782594,-0.24637681159420288,0.2125603864734299,False,False,0.5700483091787439
By pair type,Heterotypic only,lis,9,23,0.5869565217391305,0.38164251207729466,0.7971014492753623,0.39846015398460155,0.8333166683331666,0.6231884057971014,-0.03623188405797095,-0.2657004830917874,0.19565217391304346,False,False,0.5700483091787439
By negative type,vs noncognate,ipsae,23,10,0.8130434782608695,0.6869565217391305,0.9239130434782609,0.0020997900209979003,0.0044995500449955,0.6956521739130435,0.11739130434782608,-0.10434782608695659,0.35652173913043483,False,False,0.49130434782608695
By negative type,vs noncognate,lis,23,10,0.8347826086956521,0.7086956521739131,0.9391304347826087,0.0008999100089991,0.00323967603239676,0.6956521739130435,0.13913043478260867,-0.07391304347826089,0.37391304347826093,False,False,0.49130434782608695
By negative type,vs cross_kingdom,ipsae,23,5,0.8478260869565217,0.7608695652173914,0.9347826086956522,0.016998300169983,0.0254974502549745,0.8434782608695652,0.004347826086956497,-0.14347826086956517,0.18260869565217397,False,False,0.4
By negative type,vs cross_kingdom,lis,23,5,0.8695652173913043,0.782608695652174,0.9565217391304348,0.0100989901009899,0.023937606239376064,0.8434782608695652,0.02608695652173909,-0.11304347826086958,0.19999999999999996,False,False,0.4
By negative type,vs charge_repulsive,ipsae,23,2,0.8478260869565217,0.7608695652173914,0.9347826086956522,,,0.8260869565217391,0.021739130434782594,-0.10869565217391308,0.17391304347826086,False,True,0.782608695652174
By negative type,vs charge_repulsive,lis,23,2,0.8695652173913043,0.782608695652174,0.9565217391304348,,,0.8260869565217391,0.04347826086956519,-0.08695652173913049,0.19565217391304346,False,True,0.782608695652174
By negative type,vs hard_coiledcoil,ipsae,23,6,0.18840579710144928,0.043478260869565216,0.35507246376811596,0.0178982101789821,0.02301198451583413,0.6666666666666666,-0.47826086956521735,-0.7246376811594203,-0.18840579710144928,False,False,0.8985507246376812
By negative type,vs hard_coiledcoil,lis,23,6,0.18840579710144928,0.050724637681159424,0.35507246376811596,0.017598240175982403,0.02301198451583413,0.6666666666666666,-0.47826086956521735,-0.7101449275362319,-0.2028985507246377,False,False,0.8985507246376812
By negative type,vs homo_negative,ipsae,23,13,0.6672240802675585,0.4882943143812709,0.8327759197324415,0.09209079092090791,0.3315268473152685,0.7558528428093646,-0.08862876254180607,-0.2959866220735785,0.117056856187291,False,False,0.7357859531772575
By negative type,vs homo_negative,lis,23,13,0.6354515050167224,0.4431438127090301,0.8110367892976589,0.18588141185881413,0.4092790720927907,0.7558528428093646,-0.12040133779264217,-0.3311036789297659,0.09030100334448166,False,False,0.7357859531772575
By negative type,vs scramble,ipsae,23,8,0.7445652173913043,0.5597826086956522,0.8913043478260869,0.0314968503149685,0.09449055094490551,,,,,,False,0.6141304347826086
By negative type,vs scramble,lis,23,8,0.7608695652173914,0.5706521739130435,0.9130434782608695,0.0211978802119788,0.09035096490350966,,,,,,False,0.6141304347826086
By negative evidence,vs demonstrated,ipsae,23,5,0.45217391304347826,0.14782608695652175,0.7565217391304347,0.7477252274772522,0.7917090643876789,0.7043478260869566,-0.2521739130434783,-0.591304347826087,0.09565217391304348,False,False,0.8695652173913043
By negative evidence,vs demonstrated,lis,23,5,0.391304347826087,0.12173913043478261,0.6695652173913044,0.4697530246975302,0.580104489551045,0.7043478260869566,-0.3130434782608696,-0.6000000000000001,0.017391304347825987,False,False,0.8695652173913043
By negative evidence,vs demonstrated+matched_internal,ipsae,23,3,0.4057971014492754,0.13043478260869565,0.6956521739130435,0.6522347765223477,0.7826817318268173,0.6666666666666666,-0.26086956521739124,-0.6521739130434783,0.13043478260869568,False,False,0.927536231884058
By negative evidence,vs demonstrated+matched_internal,lis,23,3,0.4057971014492754,0.13043478260869565,0.6956521739130435,0.6291370862913709,0.7826817318268173,0.6666666666666666,-0.26086956521739124,-0.6521739130434783,0.13043478260869568,False,False,0.927536231884058
By negative evidence,vs gold (both demonstrated grades),ipsae,23,8,0.43478260869565216,0.20108695652173914,0.6711956521739131,0.5973402659734026,0.6324779286777203,0.6902173913043478,-0.2554347826086956,-0.5489130434782609,0.048913043478260865,False,False,0.8913043478260869
By negative evidence,vs gold (both demonstrated grades),lis,23,8,0.3967391304347826,0.1793478260869565,0.6304347826086957,0.40305969403059694,0.4836716328367163,0.6902173913043478,-0.2934782608695652,-0.5706521739130435,0.0,False,False,0.8913043478260869
By negative evidence,vs inferred,ipsae,23,11,0.8181818181818182,0.6956521739130435,0.9209486166007905,0.0015998400159984002,0.00404959504049595,0.8458498023715415,-0.02766798418972327,-0.14624505928853748,0.10671936758893286,False,False,0.5731225296442688
By negative evidence,vs inferred,lis,23,11,0.8181818181818182,0.6758893280632411,0.9347826086956522,0.0011998800119988001,0.0035996400359964,0.8458498023715415,-0.02766798418972327,-0.15217391304347827,0.1027667984189724,False,False,0.5731225296442688
By negative evidence,vs absence_only,ipsae,23,10,0.8130434782608695,0.6869565217391305,0.9239130434782609,0.0020997900209979003,0.0044995500449955,0.6956521739130435,0.11739130434782608,-0.10434782608695659,0.35652173913043483,False,False,0.49130434782608695
